"plot_id","estate_id","plot_code","rr_no","street_no","main_structure_name","mcgm_allotted_no","mcgm_ward_name","location","city_survey_no","city_survey_div","area","plot_desc","update_by","update_timestamp","status","verified_return_by","is_verified","is_active","remarks","approve_reject_on","approve_reject_by","verified_return_on","div_id","unit_id","row_update_by","mcgm_plot_no","existing_plot_no","no_of_splits","owner","owner_name","owner_contactno","dept_name","zone_id","zone_detail_id","admin_id","schedule_east","schedule_west","schedule_north","schedule_south","pincode","ward_id","customer_code","mbpt_road_connectivity","from_date","to_date","created_by_merge","created_by_split","prev_plot_id","result_statement","rr_noplot","reservation","plot_split_no","plot_action_forwardedto","plot_action_forward_rmk","plot_action_apr_rmk","plot_action_aprovedby","plot_action_type","is_vacant","rrzone2017"
3747,16,"207010008","261",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,205.87,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Hindu Burning & Burial Ground,Plot No. 262,Plot No. 260,400010,5,"20701232
",true,,,false,false,3747,,,,,,,,,,false,
3757,16,"207010009","262",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,195.10,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Hindu Burning & Burial Ground,Plot No. 263,Plot No. 261,400010,5,"20701233
",true,,,false,false,3757,,,,,,,,,,false,
3760,16,"207010010","263",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,175.77,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Hindu Burning & Burial Ground,Plot No.264,Plot No.262,400010,5,"20701234
",true,,,false,false,3760,,,,,,,,,,false,
3765,17,"208010040","214 POWDER WORKS BUNDER.]",,,,E,MAZGAON RECLAMATION (SOUTH),"882",MAZGAON,189.15,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Plot No.213,Plot No.215,Road,RR No.2018,400010,5,"20801450
",false,,,false,false,3765,,,,,,,,,,false,
8184,21,"310010242","170-A", , , ,B WARD , ,FP No.170A (part),PRINCESS DOCK,16.20,,Mahesh Mohite,2020-07-15 12:13:57.570,A,,true,false, ,,,,58,10,nihar, , ,0,true, , , ,,,97, , , , ,,,"31001549",false,,,false,false,8184,,,,,,,,,,true,
3770,17,"208010041","216 POWDER WORKS BUNDER",,,,E,MAZGAON RECLAMATION (SOUTH),"882",MAZGAON,175.96,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Plot No.215,Plot No.217,Transit Shed,Leased to Mazagaon Dock Ltd. RR No.2018,400010,5,"20801502
",false,,,false,false,3770,,,,,,,,,,false,
3773,17,"208010042","217 POWDER WORKS BUNDER",,,,E,MAZGAON TANK BUNDER ,"882",MAZAGAON,314.11,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Plot No.216,Plot No.218,Transit Shed,Leases to Mazagaon Dock LTD. RR No.2018,400010,5,"20801503
",false,,,false,false,3773,,,,,,,,,,false,
3776,17,"208010043","218 POWDER WORKS BUNDER",,,,E, MAZGAON RECLAMATION (SOUTH),"882",MAZGAON,155.61,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,RR No.217,Leased To Mazgaon Dock LTD. RR No.2018,Road,Leased To Mazgaon Dock LTD. RR No.2018,400010,5,"20801504
",false,,,false,false,3776,,,,,,,,,,false,
3781,17,"208010044","21A AT PANTON BUNDER",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZGAON,477.80,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Pot No.30 & 29 & 28,Link Road,Plot No.17 TO 20 FML,Plot No.21-B,400010,5,"20801102
",false,,,false,false,3781,,,,,,,,,,false,
3783,17,"208010045","21B AT PANTON BUNDER",,,,E,MAZGAON RECLAMATION (SOUTH),"1", MAZAGAON,655.15,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Plot No.25,Link Road,Plot No.21-A,Plot No.22-A,400010,5,"20801103
",false,,,false,false,3783,,,,,,,,,,false,
3786,17,"208010046","22 AT PANDON BUNDER",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZAGAON,675.03,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Plot no.23 & 24,Panthon Bunder Road,Plot No.22A,Plot No.31 & RR No.2017,400010,5,"20801105
",false,,,false,false,3786,,,,,,,,,,false,
3793,16,"207010011","264",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZAGAON,156.45,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Hindu Burning & Burial Ground,Plot No. 265,Plot No. 263,400010,5,"20701235
",true,,,false,false,3793,,,,,,,,,,false,
3795,16,"207010012","265",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,137.12,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Hindu Burning & Burial Ground,Plot No. 266,Plot No. 264,400010,5,"20701236
",false,,,false,false,3795,,,,,,,,,,false,
3798,16,"207010013","266",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,117.80,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Hindu Burning & Burial Ground,Plot No.267,Plot No.265,400010,5,"20701237
",false,,,false,false,3798,,,,,,,,,,false,
3801,16,"207010014","267",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZAGAON,98.48,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,STREET,ROAD,Plot No.268,Plot No.266,400010,5,"20701238
",true,,,false,false,3801,,,,,,,,,,false,
3807,16,"207010015","268",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,100.43,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Hindu Burning & Burial Ground,Plot No.268A,Plot No.267,400010,5,"20701239
",true,,,false,false,3807,,,,,,,,,,false,
3810,16,"207010016","268A",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,101.26,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Hindu Burning & Burial Ground,Plot No.239,Plot No.268,400010,5,"20701240
",false,,,false,false,3810,,,,,,,,,,false,
3813,17,"208010047","22A AT PANTON BUNDER",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZGAON,89.19,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Plot No.25,Link Road,Plot No.21-B ,Plot No.22,400010,5,"20801104
",false,,,false,false,3813,,,,,,,,,,false,
3817,14,"206010003","15,16 & 23",,,,E,MAZGAON TANK BUNDER,"10/671",MAZAGAON,514.03,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,6,,,,0,true,,,,,,97,Ghorupdeo Cross Road No.4,Plot No.18 & 22 FML,Ghorupdeo Cross Road No.2,Ghorupdeo Cross Road No.1,400010,5,"20601112
",false,,,false,false,3817,,,,,,,,,,false,
3831,16,"207010021","271 & 272  (JUNCTION PLOT )",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZAGAON,391.86,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,STREET,ROAD,Pot No.270,RR No.1424,400010,5,"20701243
",true,,,false,false,3831,,,,,,,,,,false,
3836,16,"207010022","273( JUNCTION PLOT)",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZAGAON,177.44,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Plot No.277,Signal Hill Avenue,Plot No.274,400010,5,"20701244
",true,,,false,false,3836,,,,,,,,,,false,
3840,16,"207010023","274",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,178.37,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Plot No. 277,Plot No. 273,Plot No. 275,400010,5,"20701245
",true,,,false,false,3840,,,,,,,,,,false,
3849,17,"208010049","24 AT MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZAGAON,269.60,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Magazine Street,Plot No.22,Plot No.25,Plot No.23,400010,5,"20801107
",false,,,false,false,3849,,,,,,,,,,false,
3855,16,"207010026","275",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZAGAON,185.16,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Plot No.277,Plot No.274,Plot No.276,400010,5,"20701246
",true,,,false,false,3855,,,,,,,,,,false,
3862,16,"207010027","276 JUNCTION PLOT",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,178.37,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Road,Plot No.277,Plot No.273,Victoria Road,400010,5,"20701247
",true,,,false,false,3862,,,,,,,,,,false,
3863,16,"207010028","277",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,296.36,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No.273&274&275&276,Plot No.278,Signal Hill Avenue,Victoria Road,400010,5,"20701248
",false,,,false,false,3863,,,,,,,,,,false,
7549,11,"205010025",RR NO 1583,,Private Structure,,F/S,,"325/145",PAREL-SEWERI,5137.53,,Mahesh Mohite,2020-05-09 18:01:36.360,A,,true,false,,,,,57,5,,,,0,true,,,,,,97,,,,,,,"20501120",false,,,false,false,7549,,,,,,,,,,false,
3873,17,"208010050","25 AT MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZGAON,144.46,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Magazine Street,Plot No.22-A,Plot No.26,Pot No.24,400010,5,"20801108
",false,,,false,false,3873,,,,,,,,,,false,
3885,16,"207010029","279",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,254.28,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No.278,Plot No.280,Signal Hill Avenue,Victoria Road,400010,5,"20701250
",false,,,false,false,3885,,,,,,,,,,false,
3886,16,"207010030","280",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,235.04,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No.279,Plot No.281,Signal Hill Avenue,Victoria Road,400010,5,"20701301
",false,,,false,false,3886,,,,,,,,,,false,
3890,17,"208010051","25-A AT MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZGAON,248.70,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Magazine Street,Plot No.22-A,Plot No.26,Plot no.24,400010,5,"20801109
",false,,,false,false,3890,,,,,,,,,,false,
3897,17,"208010052","26 AT MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZGAON,73.86,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Magazine Street,Plot No.21-B,Plot No.27,Plot No.25,400010,5,"20801110
",false,,,false,false,3897,,,,,,,,,,false,
3912,16,"207010032","282",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,251.11,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No.281,Plot No.283,Signal Hill Avenue,Victoria Road,400010,5,"20701303
",false,,,false,false,3912,,,,,,,,,,false,
3923,17,"208010053","27 AT MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZAGAON,389.08,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Magazine Street,Plot No.21-B,Plot No.28,Plot No.26,400010,5,"20801111
",false,,,false,false,3923,,,,,,,,,,false,
3924,14,"206010004","27 B",,,,E, MAZGAON TANK BUNDER,"22/671",MAZAGAON,268.95,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,6,,,,0,true,,,,,,97,Ghorupdeo Cross Road No.3,Ghorupdeo Cross Road ,Plot No.27D & 27C,Plot No.27A,400010,5,"20601123
",false,,,false,false,3924,,,,,,,,,,false,
3926,14,"206010005","27 C",,,,E,MAZGAON TANK BUNDER,"26/671",MAZAGAON,112.42,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,6,,,,0,true,,,,,,97,Plot No.27 D,Ghorupdeo Cross Road,Plot No. 26 & 25,Plot No. 27B ,400010,5,"20601124
",false,,,false,false,3926,,,,,,,,,,false,
3927,14,"206010006","27 D",,,,E,MAZGAON TANK BUNDER,"21/671",MAZAGAON,149.57,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,6,,,,0,true,,,,,,97,Ghorupdeo Cross Road  No 3,Plot No.27 C,Plot No.26 & Plot no.25,Plot no.27 B,400010,5,"20601125
",false,,,false,false,3927,,,,,,,,,,false,
3931,16,"207010034","283",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,259.20,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No.282,Plot No.284,Signal Hill Avenue,Victoria Road,400010,5,"20701304
",false,,,false,false,3931,,,,,,,,,,false,
3933,16,"207010035","284",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZAGAON,267.19,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No.283,Plot No.285,Signal Hill Avenue,Victoria Road,400010,5,"20701305
",false,,,false,false,3933,,,,,,,,,,false,
3935,16,"207010036","285",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,275.09,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No.284,Plot No.286,Signal Hill Avenue,Victoria Road,400010,5,"20701306
",false,,,false,false,3935,,,,,,,,,,false,
3938,16,"207010037","286",,,,E,MAZGAON RECLAMATION (NORTH),"1/180A",MAZAGAON,284.19,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No.285,Plot No.287,Signal Hill Avenue,Victoria Road,400010,5,"20701307
",false,,,false,false,3938,,,,,,,,,,false,
3943,14,"206010007","27A",,,,E,MAZGAON TANK BUNDER,"23/671",MAZAGAON,312.62,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,6,,,,0,true,,,,,,97,Ghorupdeo Cross Road No.3,Ghorupdeo Cross Road,Plot No.27 B,Plot No.28 & Plot No.40,400010,5,"20601122
",false,,,false,false,3943,,,,,,,,,,false,
3952,17,"208010054","28 MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZGAON,268.21,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Magazine Street,Plot No.21-A & 21-B,Plot No.29,Plot No.27,400010,5,"20801112
",false,,,false,false,3952,,,,,,,,,,false,
3992,14,"206010008","3 AT CROSS ROAD NO.2",,,,E,MAZGAON TANK BUNDER,"25/671",MAZAGAON,1129.98,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,6,,,,0,true,,,,,,97,Plot no.2,Plot No.4,Plot no.1 FML,Ghorupdeo Cross Road No.2,400010,5,"20601102
",false,,,false,false,3992,,,,,,,,,,false,
4004,11,"205010013","30 POR.OLD RR 1692 SEWRI G AD",,,,E,MAZGAON RECLAMATION (SOUTH),"272/145",MAZAGAON,1760.20,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,5,,,,0,true,,,,,,97,P.T Road,Plot No.31,P.T Road,Plot No. E,400010,5,"20501203",true,,,false,false,4004,,,,,,,,,,false,
4011,16,"207010040","289",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZAGAON,313.18,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No 288,Plot No 290,Signal Hill Avene,Victoria Road,400010,5,"20701310
",false,,,false,false,4011,,,,,,,,,,false,
4035,11,"205010014","31 & 32 NEW SEWREE GADI ADDA",,,,E,MAZGAON SEWREE RECLAMATION (EAST),"272/145",PAREL-SEWERI,2640.34,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,5,,,,0,true,,,,,,97,Plot No.30,P.T Road,P.T Road,Plot No. E & WARE-HOUSE,400033,7,"20501217",false,,,false,false,4035,,,,,,,,,,false,
4042,16,"207010041","290",,,,E,MAZGAON RECLAMATION (NORTH),"155B/1",MAZGAON,322.84,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No.289,Plot No.291,Signal Hill Avenue,Victoria Road,400010,5,"20701311
",false,,,false,false,4042,,,,,,,,,,false,
4046,17,"208010060","33 AT MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1/247",MAZAGAON,453.18,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Magazine Street,Plot No.40 & 39-A & 39,Plot No.33-A,Plot No.34,400010,5,"20801116
",false,,,false,false,4046,,,,,,,,,,false,
4052,16,"207010042","291",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,332.50,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No.290,Plot No.292,Signal Hill Avenue,Victoria Road,400010,5,"20701312
",false,,,false,false,4052,,,,,,,,,,false,
4053,16,"207010043","292",,,,E,MAZGAON RECLAMATION (NORTH),"1/155",MAZGAON,342.16,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Plot No.291,RR No.1741,Signal Hill Avenue,Victoria Road,400010,5,"20701313
",false,,,false,false,4053,,,,,,,,,,false,
4054,17,"208010062","335 REAY RD",,,,E,MAZGAON RECLAMATION (SOUTH),"174",MAZGAON,593.09,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Passage,Barrister Nathpai Road,Star Cinema RR No.1373,Plot No.1856,400010,5,"20801614
",false,,,false,false,4054,,,,,,,,,,false,
4055,17,"208010063","337 REAY RD",,,,E,MAZGAON RECLAMATION (SOUTH),"135/1",MAZGAON,438.50,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Temple,Barrister Nathpai Road,Plot no.338,Star Cinema RR No.1373,400010,5,"20801616
",false,,,false,false,4055,,,,,,,,,,false,
4056,17,"208010064","338 REAY RD",,,,E,MAZGAON RECLAMATION (SOUTH),"1/159",MAZGAON,477.71,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Temple,Barrister Nathpai Road,Plot No.339 & RR No.2054,Plot No.337,400010,5,"20801617
",false,,,false,false,4056,,,,,,,,,,false,
4058,17,"208010065","33A MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZGAON,36.60,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Magazine Street,Plot No.40,Leased to Castrol LTD. RR No.2017 & Plot No.31,Plot No.33 FML,400010,5,"20801117
",false,,,false,false,4058,,,,,,,,,,false,
4062,17,"208010067","34 MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1/247",MAZGAON,51.75,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Magazine Street,Plot No.38,Plot No.33,Plot No.35,400010,5,"20801118
",false,,,false,false,4062,,,,,,,,,,false,
4065,17,"208010068","340 REAY RD",,,,E,MAZGAON RECLAMATION (SOUTH),"1/192",MAZGAON,363.99,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Cooper Smith Street,Barrister Nathpai Road,Plot No.341,Plot No.339 & RR No.2054,400010,5,"20801619
",false,,,false,false,4065,,,,,,,,,,false,
4066,17,"208010069","341 REAY RD",,,,E,MAZGAON RECLAMATION (SOUTH),"1/192",MAZGAON,143.63,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Cooper Smith Street,Barrister Nathpai Road,Plot No.342,Plot No.340 FML,400010,5,"20801620
",false,,,false,false,4066,,,,,,,,,,false,
4067,17,"208010070","346/1 REAY RD",,,,E,MAZGAON RECLAMATION (SOUTH),"905",MAZGAON,44.31,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Compound Wall,Passage,Plot no.346-2,Passage,400010,5,"20801625
",false,,,false,false,4067,,,,,,,,,,false,
4068,17,"208010071","346/2 REAY RD",,,,E,MAZGAON RECLAMATION (SOUTH),"905",MAZAGAON,29.26,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Passage & 5 III,Passage,Plot No.346-3,Plot No.346-1,400010,5,"20801626
",false,,,false,false,4068,,,,,,,,,,false,
4069,17,"208010072","346/3 REAY RD",,,,E,MAZGAON RECLAMATION (SOUTH),"905",MAZAGAON,23.32,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Passage & 4 IV,Passage,Plot No.347,Plot No.346-2,400010,5,"20801627
",false,,,false,false,4069,,,,,,,,,,false,
4070,17,"208010073","347 REAY RD",,,,E,MAZGAON RECLAMATION (SOUTH),"905",MAZGAON,43.48,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Passage,Passage,Plot No.29 & 348 FML,Plot No.364-3,400010,5,"20801628
",false,,,false,false,4070,,,,,,,,,,false,
4071,17,"208010074","348 REAY RD",,,,E,MAZGAON RECLAMATION (SOUTH),"905",MAZGAON,150.87,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Passage,Passage,Plot No.348 FML & 29,Plot No.346-3,400010,5,"20801629
",false,,,false,false,4071,,,,,,,,,,false,
4074,17,"208010075","35 AT MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZGAON,83.61,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Magazine Street,Plot No.37,Plot No.34,Plot No.36,400010,5,"20801119
",false,,,false,false,4074,,,,,,,,,,false,
4215,26,"312020006","36",,,,A,SASSOON DOCK,"67",COLABA,13.38,,Mahesh Mohite,2020-03-03 16:20:30.300,A,mbpt_no,true,false, Date: 17-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 17-12-2019 User: mbpt_hod <br>Remark: For sample<br>,,mbpt_hod,,58,12,mbpt_hod,,,0,true,,,,,,97,PLOT NO. 36-A,"15.25 M ROAD",PLOT NO. 35,DOCK TENANCY,400005,1,"31202220",false,,,false,false,4215,,,,,,,,,,true,
4079,17,"208010077","358 RECL OF BAL AREA INFRONT T",,,,E,MAZGAON RECLAMATION (SOUTH),"880",MAZAGAON,17434.54,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Sea,RR No.2018,Plot No.357,Plot No.356,400010,5,"20801643
",false,,,false,false,4079,,,,,,,,,,false,
4083,17,"208010078","36 & 36A AT MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZAGAON,100.21,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Magazine Street,Plot No.38-A,Plot No.35,Magazine Street,400010,5,"20801120
",false,,,false,false,4083,,,,,,,,,,false,
4120,16,"207010046","294 A",,,,E,MAZGAON RECLAMATION (NORTH),"1",MAZGAON,110.74,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Hindu Burning & Burial Ground,Signal Hill Avenue,Plot No.338,Plot No.294B,400010,5,"20701316
",false,,,false,false,4120,,,,,,,,,,false,
4125,14,"206010009","4&5 GHORUPDEORD CROSS RD.NO. 3",,,,E,MAZGAON TANK BUNDER,"25/671",MAZAGAON,529.45,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,6,,,,0,true,,,,,,97,Plot No.3,Ghorupdeo Cross Road No.3,Plot No. 6,Ghorupdeo Cross Road No.2,400010,5,"20601103
",false,,,false,false,4125,,,,,,,,,,false,
4126,16,"207010047","294 C",,,,E,MAZGAON RECLAMATION (NORTH),"1",MAZAGAON,56.28,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,7,,,,0,true,,,,,,97,Hindu Burning & Burial Ground,Signal Hill Avenue,Plot No.294B,Signal Hill Avenue,400010,5,"20701318
",false,,,false,false,4126,,,,,,,,,,false,
4137,17,"208010084","40 PANTON BUNDER",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZGAON,301.01,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Plot No.33 FML,Plot No.40-A,RR No.2017 & Plot No.31,Plot No.39-A,400010,5,"20801124
",false,,,false,false,4137,,,,,,,,,,false,
4141,17,"208010085","40A PANTON BUNDER",,,,E,MAZGAON RECLAMATION (SOUTH),"1",MAZGAON,37.72,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Plot No.40,Plot No.41FML,Plot No.32,Plot No.38-A,400010,5,"20801125
",false,,,false,false,4141,,,,,,,,,,false,
4142,14,"206010010","41/41A/41B",,,,E,MAZGAON TANK BUNDER,"671 PT",MAZAGAON,2433.13,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,6,,,,0,true,,,,,,97,Plot No.42 & 43,Ghorupdeo Cross Road No.4,Road,"Plot No.44,45E,45D,45C,45B,45A & 46",400010,5,"20601139
",true,,,false,false,4142,,,,,,,,,,false,
4143,17,"208010086","41 MAGAZINE STREET",,,,E,MAZGAON RECLAMATION (SOUTH),"1/194",MAZGAON,272.39,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,8,,,,0,true,,,,,,97,Plot No.38 & 38-A,Passage,Plot No.40-A,Magazine Street,400010,5,"20801126
",false,,,false,false,4143,,,,,,,,,,false,
